Trade ID;Pfolio Code;type securities;sec name;securities name;type;trade date;settlement date;amount;curr;delete;;system;sec name;SID;remarks;
350751;21SMUN;OS;JPFA    ;JAPFA TBK                                                   ;P;02-Nov-23;06-Nov-23;1.658.000.000;IDR;N;              ;CBEST               ;JPFA                ;BDMN2SMUN00138      ;RVP JPFA                                                                                                      ;
350759;21SMUN;OS;MAPI    ;MITRA ADPERKASA Tbk                                         ;S;02-Nov-23;06-Nov-23;1.219.000.000;IDR;N;              ;CBEST               ;MAPI                ;BDMN2SMUN00138      ;DVP MAPI                                                                                                      ;
350755;21SMUN;OS;TLKM    ;PT TELKOM INDONESIA (PERSERO) TBK                           ;P;02-Nov-23;06-Nov-23;1.081.000.000;IDR;N;              ;CBEST               ;TLKM                ;BDMN2SMUN00138      ;RVP TLKM                                                                                                      ;
350737;21VPEF;OS;MTEL    ;PT DAYAMITRA TELEKOMUNIKASI TBK                             ;S;02-Nov-23;03-Nov-23;24.000.000.000;IDR;N;              ;CBEST               ;MTEL                ;BDMN2VPEF00146      ;DVP MTEL                                                                                                      ;
350730;22MAMS;OS;BTPS    ;BANK TABUNGAN PENSIUNAN NASIONAL SYARIAH TBK                ;S;02-Nov-23;06-Nov-23;100.000.000;IDR;N;              ;CBEST               ;BTPS                ;BDMN2MAMS00101      ;DVP BTPS                                                                                                      ;
350731;22MAMS;OS;MDKA    ;MERDEKA COPPER GOLD TBK                                     ;S;02-Nov-23;06-Nov-23;100.000.000;IDR;N;              ;CBEST               ;MDKA                ;BDMN2MAMS00101      ;DVP MDKA                                                                                                      ;
350741;22MAMS;OS;MIKA    ;MITRA KELUARGA KARYASEHAT TBK                               ;P;02-Nov-23;06-Nov-23;100.000.000;IDR;N;              ;CBEST               ;MIKA                ;BDMN2MAMS00101      ;RVP MIKA                                                                                                      ;
350742;22MAMS;OS;UNTR    ;UNITED TRACTORS TBK                                         ;P;02-Nov-23;06-Nov-23;5.000.000;IDR;N;              ;CBEST               ;UNTR                ;BDMN2MAMS00101      ;RVP UNTR                                                                                                      ;
350736;22SEDM;OS;BBNI    ;BANK NEGARA INDONESIA TBK                                   ;S;02-Nov-23;06-Nov-23;100.000.000;IDR;N;              ;CBEST               ;BBNI                ;BDMN2SEDM00104      ;DVP BBNI                                                                                                      ;
350750;22SMBK;OS;ASII    ;ASTRA INTERNATIONAL TBK                                     ;P;02-Nov-23;06-Nov-23;324.000.000;IDR;N;              ;CBEST               ;ASII                ;BDMN2SMBK00181      ;RVP ASII                                                                                                      ;
350738;22SMBK;OS;UNTR    ;UNITED TRACTORS TBK                                         ;S;02-Nov-23;06-Nov-23;85.000.000;IDR;N;              ;CBEST               ;UNTR                ;BDMN2SMBK00181      ;DVP UNTR                                                                                                      ;
350726;GPBLMF;OS;TPIA    ;TRI POLYTA INDONESIA TBK                                    ;S;02-Nov-23;06-Nov-23;248.000.000;IDR;N;              ;CBEST               ;TPIA                ;BDMN2GBMF00165      ;DVP TPIA                                                                                                      ;
350745;RD6EKP;OS;APIC    ;PACIFIC STRATEGIC FINANCIAL Tbk                             ;P;02-Nov-23;06-Nov-23;10.000.000.000;IDR;N;              ;CBEST               ;APIC                ;BDMN2QEKP00174      ;RVP APIC                                                                                                      ;
350746;RD6EKP;OS;NATO    ;NUSANTARA PROPERTI INTERNASIONAL TBK                        ;P;02-Nov-23;06-Nov-23;83.000.000.000;IDR;N;              ;CBEST               ;NATO                ;BDMN2QEKP00174      ;RVP NATO                                                                                                      ;
350747;RD6EKP;OS;NIRO    ;NIRVANA DEVELOPMENT TBK                                     ;P;02-Nov-23;06-Nov-23;63.000.000.000;IDR;N;              ;CBEST               ;NIRO                ;BDMN2QEKP00174      ;RVP NIRO                                                                                                      ;
350748;RD6EKP;OS;STAR    ;STAR PETROCHEM TBK                                          ;P;02-Nov-23;06-Nov-23;110.000.000.000;IDR;N;              ;CBEST               ;STAR                ;BDMN2QEKP00174      ;RVP STAR                                                                                                      ;
350892;15BOS3;OS;GAMA    ;GADING DEVELOPMENT TBK                                      ;S;03-Nov-23;07-Nov-23;70.000.000.000;IDR;N;              ;CBEST               ;GAMA                ;BDMN2BOS300133      ;DVP GAMA                                                                                                      ;
350887;15CHAA;OS;CARE    ;CARE                                                        ;S;03-Nov-23;07-Nov-23;13.000.000.000;IDR;N;              ;CBEST               ;CARE                ;BDMN2CHAA00128      ;DVP CARE                                                                                                      ;
350877;15CHAA;OS;CASA    ;CAPITAL FINANCIAL INDONESIA Tbk                             ;P;03-Nov-23;07-Nov-23;5.000.000.000;IDR;N;              ;CBEST               ;CASA                ;BDMN2CHAA00128      ;RVP CASA                                                                                                      ;
350894;15CHAI;OS;CARE    ;CARE                                                        ;S;03-Nov-23;07-Nov-23;30.000.000.000;IDR;N;              ;CBEST               ;CARE                ;BDMN2CHAI00174      ;DVP CARE                                                                                                      ;
350890;15DAP2;OS;ULTJ    ;ULTRA JAYA MILK TBK                                         ;S;03-Nov-23;07-Nov-23;1.000.000.000;IDR;N;              ;CBEST               ;ULTJ                ;BDMN2DAP200151      ;DVP ULTJ                                                                                                      ;
351038;15DPCF;OS;CAFINCF ;RD CAPITAL FIXED INCOME FUND                                ;P;03-Nov-23;03-Nov-23;56.090.876;IDR;N;              ;THIRD PARTY         ;RD CAP. FIX. INCOME ;                    ;RVP CAFINCF                                                                                                   ;
351036;15DPCM;OS;CMMF    ;REKSA DANA CAPITAL MONEY MARKET FUND                        ;P;03-Nov-23;03-Nov-23;246.578.751;IDR;N;              ;THIRD PARTY         ;RD CAP. MONEY MARKET;                    ;RVP CMMF                                                                                                      ;
351037;15DPUM;OS;CMMF    ;REKSA DANA CAPITAL MONEY MARKET FUND                        ;P;03-Nov-23;03-Nov-23;60.380.181;IDR;N;              ;THIRD PARTY         ;RD CAP. MONEY MARKET;                    ;RVP CCMF                                                                                                      ;
350895;15ROBW;OS;CARE    ;CARE                                                        ;S;03-Nov-23;07-Nov-23;123.000.000.000;IDR;N;              ;CBEST               ;CARE                ;BDMN2ROBW00174      ;DVP CARE                                                                                                      ;
